Open,High,Low,Close,Adj Close,Volume,Stock Name
474.6000061035156,510.6499938964844,465.8500061035156,502.20001220703125,502.20001220703125,152799420,itc.NS
505.5,506.20001220703125,484.79998779296875,489.1000061035156,489.1000061035156,70396609,itc.NS
480.04998779296875,498.0,479.54998779296875,495.8999938964844,495.8999938964844,78477506,itc.NS
492.0,500.0,488.25,492.20001220703125,492.20001220703125,26087401,itc.NS
2663.85009765625,2669.39990234375,2588.050048828125,2620.050048828125,2594.770263671875,5372834,hindunilvr.NS
2624.949951171875,2626.0,2511.85009765625,2544.0,2519.453857421875,8467752,hindunilvr.NS
2546.0,2584.60009765625,2531.0,2565.39990234375,2540.647216796875,8634421,hindunilvr.NS
2565.39990234375,2565.39990234375,2365.449951171875,2428.300048828125,2404.870361328125,8285566,hindunilvr.NS
2410.0,2511.550048828125,2410.0,2452.60009765625,2428.935791015625,8509455,hindunilvr.NS
2464.0,2464.75,2399.0,2424.14990234375,2400.76025390625,6667167,hindunilvr.NS
2424.10009765625,2429.85009765625,2346.75,2375.25,2352.33203125,8565297,hindunilvr.NS
2389.5,2422.800048828125,2365.75,2394.10009765625,2371.000244140625,6206747,hindunilvr.NS
2391.10009765625,2438.800048828125,2380.0,2409.699951171875,2386.44970703125,7755500,hindunilvr.NS
2416.199951171875,2427.89990234375,2375.300048828125,2419.550048828125,2396.204833984375,6263275,hindunilvr.NS
2409.0,2413.0,2301.85009765625,2327.699951171875,2305.240966796875,10419505,hindunilvr.NS
2320.800048828125,2325.0,2232.050048828125,2256.550048828125,2234.77734375,16715348,hindunilvr.NS
2256.550048828125,2287.89990234375,2232.0,2264.35009765625,2242.502197265625,8382248,hindunilvr.NS
2270.0,2298.0,2249.25,2266.949951171875,2245.076904296875,6868381,hindunilvr.NS
2277.0,2288.949951171875,2228.60009765625,2232.300048828125,2210.761474609375,8014181,hindunilvr.NS
2227.699951171875,2243.75,2172.050048828125,2231.60009765625,2210.068115234375,13460558,hindunilvr.NS
2250.0,2273.5,2215.10009765625,2222.64990234375,2201.204345703125,12459662,hindunilvr.NS
2234.0,2243.199951171875,2204.0,2217.050048828125,2195.65869140625,8250084,hindunilvr.NS
2225.0,2389.60009765625,2212.0,2362.550048828125,2339.754638671875,15879758,hindunilvr.NS
2374.0,2381.64990234375,2301.35009765625,2327.14990234375,2304.696044921875,5890738,hindunilvr.NS
2320.35009765625,2386.800048828125,2301.75,2369.050048828125,2346.19189453125,6167628,hindunilvr.NS
2369.050048828125,2409.0,2317.60009765625,2329.050048828125,2306.577880859375,11707742,hindunilvr.NS
2381.0,2723.949951171875,2342.10009765625,2577.800048828125,2552.927734375,28171369,hindunilvr.NS
2579.0,2593.64990234375,2446.449951171875,2479.75,2455.82373046875,9458872,hindunilvr.NS
2479.75,2498.0,2426.550048828125,2441.300048828125,2441.300048828125,8617434,hindunilvr.NS
2435.0,2490.5,2427.050048828125,2473.050048828125,2473.050048828125,10050481,hindunilvr.NS
2461.050048828125,2554.0,2450.10009765625,2547.0,2547.0,9755776,hindunilvr.NS
2560.0,2639.5,2536.25,2622.25,2622.25,9407687,hindunilvr.NS
2628.0,2751.199951171875,2613.64990234375,2727.0,2727.0,11456728,hindunilvr.NS
2705.699951171875,2811.300048828125,2670.0,2711.050048828125,2711.050048828125,13731794,hindunilvr.NS
2711.199951171875,2759.5,2675.050048828125,2692.550048828125,2692.550048828125,7893759,hindunilvr.NS
2675.949951171875,2781.85009765625,2666.199951171875,2747.199951171875,2747.199951171875,9876829,hindunilvr.NS
2738.0,2763.39990234375,2706.60009765625,2722.050048828125,2722.050048828125,3295410,hindunilvr.NS
